VALOR_FATURA
2896.99
48.41
55.22
47.97
109.18
46.66
28.0
30.83
49.49
718.96
426.91
784.84
28.04
32.12
94.38
24.24
1939.56
27.82
28.06
778.74
48.73
1529.96
97.87
503.77
139.06
27.82
481.64
30.88
48.8
1630.41
3993.29
2638.9
70.85
3317.52
762.06
32.15
1618.43
53.48
51.33
2933.78
1490.54
24.45
67.99
32.15
225.07
292.64
63.56
125.67
30.95
242.45
62.95
1065.89
32.32
47.44
1269.45
32.2
28.0
497.2
280.41
32.12
1316.93
712.02
28.0
172.12
49.29
1485.81
908.01
996.28
1147.95
712.76
42.2
3941.33
42.22
178.99
1450.14
562.14
996.17
82.24
45.15
109.4
89.52
1248.92
426.36
84.63
526.59
48.42
24.48
1868.73
311.4
270.24
114.02
4338.54
377.25
56.13
27.82
189.53
69.32
1320.91
1179.13
43.25
47.39
24.6
1793.41
3025.59
31.74
747.61
28.0
27.98
2456.81
189.43
27.82
1260.96
24.24
1048.98
55.22
32.15
570.12
882.68
56.45
32.15
31.72
487.23
94.32
108.96
31.93
1897.55
66.83
27.98
32.39
32.2
69.31
844.18
534.28
1043.81
3281.08
1025.01
20.47
125.45
48.34
180.5
1429.14
79.62
3036.95
655.94
947.89
75.8
591.29
28.02
202.47
637.4
66.86
146.46
427.05
813.28
234.39
48.59
17.94
27.98
130.63
1169.43
32.2
448.4
277.94
47.88
73.56
48.69
421.69
123.8
2392.1
42.18
28.14
1434.8
74.82
1685.6
1948.53
2613.05
1017.86
188.73
1406.11
103.51
60.13
3828.49
436.84
32.15
157.19
390.0
635.36
30.83
3232.4
27.2
4139.23
229.08
279.91
280.0
28.06
4231.85
43.04
4407.47
271.69
178.61
53.6
137.0
60.84
1744.34
49.48
141.86
3433.79
202.76
843.14
2573.64
27.98
410.12
49.37
46.46
2766.98
17.94
31.98
1298.32
68.49
59.94
388.77
32.39
75.14
1198.23
48.7
256.6
152.41
2169.9
78.48
27.82
951.06
261.06
32.12
179.35
3376.11
24.24
40.78
40.77
888.65
20.59
245.58
203.19
1562.5
1468.13
2008.07
2316.17
255.41
353.77
25.23
63.93
309.93
56.08
45.06
612.16
155.14
31.41
49.09
158.57
445.15
242.31
36.59
70.8
2888.46
94.43
2092.11
27.86
1618.32
146.52
810.72
1707.93
298.61
108.73
1617.02
30.83
313.71
79.03
51.92
553.52
999.47
17.94
70.85
439.97
1962.62
55.14
3263.63
31.41
49.29
635.16
44.94
123.8
907.62
4160.75
3440.96
36.03
2263.46
427.0
627.29
119.33
25.13
26.69
1031.53
49.71
607.15
3417.78
280.1
36.4
1285.76
32.39
26.69
1911.66
4049.32
40.71
39.24
88.82
74.83
926.06
232.51
219.28
2935.27
24.85
49.05
2100.36
43.47
928.59
288.51
32.2
293.44
2940.0
39.28
321.45
103.92
488.27
4180.14
69.16
27.82
27.82
2211.73
563.71
1769.06
2293.85
27.22
203.16
32.12
67.66
28.33
40.1
773.7
756.29
896.38
24.23
3141.98
139.11
879.91
359.81
564.95
1550.71
1110.08
3657.32
28.0
215.55
28.0
75.8
1090.73
1466.46
241.95
78.43
2306.82
933.19
1250.19
30.83
28.0
176.32
47.89
75.86
32.11
499.89
34.95
27.98
1771.5
1155.93
910.98
26.69
179.66
4057.8
4222.21
32.15
1574.24
55.92
387.65
2320.55
1778.6
55.81
1171.84
48.8
34.99
45.2
109.1
1583.77
888.52
776.0
70.65
46.46
868.99
189.5
35.99
3198.27
287.45
1107.46
1463.72
1108.81
108.58
189.56
39.2
1069.0
47.34
964.45
28.15
2467.94
63.86
24.24
194.69
48.8
24.24
602.86
427.05
63.34
27.82
35.52
68.6
79.0
75.95
24.26
756.2
888.75
35.46
454.16
37.15
90.61
82.84
381.63
609.65
646.7
161.61
133.44
799.35
536.14
488.33
437.57
1020.06
2658.31
108.94
189.29
48.8
48.41
1664.09
3639.26
2723.0
33.97
562.52
32.39
49.31
39.06
173.56
470.99
32.39
988.59
63.44
70.81
175.3
30.83
56.18
108.24
47.31
210.94
138.37
153.32
39.11
910.29
2103.4
232.54
445.76
68.35
53.64
70.95
24.24
55.45
840.8
32.66
233.64
48.84
977.26
49.49
1872.02
42.2
53.49
967.05
45.51
420.57
421.74
79.87
19.76
61.77
42.18
387.82
65.97
4387.2
1891.29
32.2
949.34
201.36
96.93
686.89
52.78
224.59
155.97
977.22
482.73
194.3
840.12
63.44
1491.34
24.32
32.15
55.24
31.76
71.11
2557.77
56.01
971.33
27.32
55.22
730.67
1293.52
3116.99
55.22
1490.35
32.15
32.39
24.99
640.16
55.79
27.86
54.48
2995.33
54.16
918.11
851.03
2262.18
27.67
845.32
31.72
40.7
19.76
1360.9
94.8
108.66
158.74
158.28
3867.02
24.24
41.09
49.29
2112.99
1412.41
2967.13
27.03
78.36
55.26
864.22
103.33
327.95
30.82
272.13
2768.25
2795.21
24.24
483.61
771.47
36.74
56.33
30.84
1296.47
2213.54
99.91
445.95
1410.94
116.21
101.86
62.17
887.73
35.46
471.41
63.37
606.68
182.63
176.58
1483.94
3439.61
476.66
288.56
822.58
537.44
404.4
43.18
202.47
70.81
24.24
116.33
55.87
27.75
1871.65
28.0
690.79
35.02
1311.83
29.78
1662.51
406.71
48.44
387.35
30.83
2031.98
49.29
28.06
616.98
500.3
82.31
3187.14
4111.04
24.24
85.78
854.71
75.05
1836.27
1138.68
928.1
27.83
28.0
1528.55
745.47
305.13
256.35
41.03
24.24
33.11
98.8
967.56
2232.45
3603.58
42.18
31.74
1294.39
1979.57
68.24
32.39
50.01
1570.09
499.1
24.24
801.26
1024.61
463.16
1053.49
70.87
3916.1
1744.69
32.12
130.14
107.75
116.24
30.83
28.42
59.77
32.12
426.83
2273.77
296.95
24.24
120.03
28.0
30.84
972.31
3315.71
60.84
434.54
42.2
1551.21
746.57
24.24
98.67
24.24
42.2
4138.86
2252.53
764.94
27.82
103.51
55.72
4270.11
47.36
4153.14
469.74
53.63
1499.86
32.37
541.12
24.24
653.19
4261.34
55.88
24.26
517.99
53.64
3870.2
252.01
48.8
637.44
27.98
2470.64
36.74
30.86
522.56
173.6
40.53
2754.3
1524.87
70.95
248.08
3906.65
3314.92
47.37
464.5
24.26
27.48
42.35
192.5
687.0
83.57
27.82
4005.9
288.61
108.75
27.98
3352.31
3595.01
43.25
255.78
27.83
130.75
1202.86
42.18
71.19
42.2
42.18
24.24
103.32
41.1
237.52
338.02
24.24
32.47
30.83
908.26
32.2
32.11
1358.68
1931.23
1470.41
251.94
71.43
150.72
24.24
640.22
600.09
32.39
3195.14
1811.22
116.15
26.69
1870.61
36.28
48.41
330.85
53.31
701.98
353.78
27.98
292.46
137.13
349.11
30.83
432.73
59.77
2032.67
3094.99
565.37
1020.56
3528.34
36.74
63.34
1448.84
43.0
156.05
3391.51
35.52
75.37
142.42
1769.84
143.6
32.12
2210.75
43.89
3099.69
78.55
143.73
63.44
40.82
74.93
173.74
280.07
48.69
27.2
48.69
231.77
40.7
27.98
1228.06
94.86
3973.52
29.12
190.02
2152.74
1022.66
2113.39
1951.54
3690.92
59.74
75.85
3937.94
335.38
3714.15
2672.54
62.26
99.85
1248.55
28.0
28.17
354.92
36.72
1248.81
32.15
24.24
49.8
962.75
1610.12
235.92
26.69
1430.31
63.38
724.02
139.38
32.11
35.01
712.27
152.33
406.85
41.05
139.25
338.07
36.74
3156.64
30.83
49.37
24.3
27.44
55.51
1733.31
854.28
41.28
506.19
1732.56
32.2
26.85
24.26
78.33
304.95
2037.78
41.19
1228.67
130.97
36.43
69.32
78.64
27.82
56.8
1708.93
70.85
3958.44
42.18
24.24
647.05
3003.9
32.12
24.24
1308.7
40.88
123.74
71.02
79.43
299.32
1371.49
36.43
845.22
454.39
35.13
60.79
94.48
570.17
55.83
108.46
95.63
61.71
54.32
24.24
36.4
24.45
30.83
49.0
143.06
30.83
37.6
1509.4
1630.47
627.58
24.24
505.37
844.72
26.69
1670.17
96.52
545.28
2534.94
252.15
42.18
503.98
949.34
4339.7
277.35
618.28
24.24
75.25
120.03
32.23
2835.05
116.91
1024.18
43.23
193.47
790.8
371.88
325.87
601.92
2306.4
408.99
1639.88
947.7
421.77
1131.86
48.84
832.2
82.34
1343.23
618.3
1509.37
148.32
260.74
26.7
2534.02
215.87
39.2
1413.04
34.97
518.98
46.7
32.11
36.43
463.36
1905.88
53.63
96.97
20.13
143.17
1429.92
39.22
74.93
36.4
30.83
30.2
995.33
1043.87
143.61
42.18
75.22
42.3
3488.87
61.71
1817.55
237.45
1770.0
48.41
219.02
717.27
49.8
229.03
1273.98
65.95
109.73
185.22
3837.85
908.57
49.37
232.53
1966.13
146.88
26.7
103.51
3534.81
43.0
32.39
4244.73
2536.44
56.08
272.67
32.15
3872.74
718.94
1050.46
2629.97
277.55
31.44
695.16
41.16
24.24
1570.04
30.83
232.75
47.21
281.04
75.0
1676.03
28.1
40.82
48.87
53.67
1235.82
79.16
55.59
56.01
28.03
120.5
353.8
1289.22
1031.33
267.37
20.59
1571.59
48.82
42.18
48.8
2117.01
30.83
32.12
187.01
69.34
159.45
109.07
2636.31
353.56
222.63
3971.3
3192.84
94.82
75.8
503.73
3837.02
55.44
404.55
2574.4
42.18
3535.69
2521.46
1549.88
32.39
185.73
69.16
1020.47
2012.29
56.2
42.22
109.24
81.65
30.83
3557.09
1732.36
999.33
281.28
20.36
32.12
28.0
3999.79
266.75
27.86
1596.99
726.16
88.06
1008.08
304.78
48.68
598.66
189.66
128.07
2192.6
202.45
1308.99
27.23
63.35
791.91
1453.69
32.15
742.16
867.63
572.79
30.83
78.46
741.44
580.56
2859.85
470.79
145.03
200.81
24.26
48.83
48.51
2127.61
2582.28
136.19
85.41
32.12
763.66
2280.9
111.67
3558.08
27.98
550.58
24.24
26.69
778.36
32.15
409.46
35.01
27.86
517.94
582.72
891.22
83.85
194.1
81.64
352.84
260.51
791.16
71.14
827.43
24.24
233.29
369.52
237.56
19.43
128.4
2126.97
185.99
24.24
2792.59
65.37
977.25
1771.5
32.39
570.39
40.7
1974.42
425.85
24.32
553.19
71.02
48.69
536.43
1138.19
951.42
262.61
1212.74
596.2
378.97
28.06
74.82
125.97
67.59
131.91
36.45
31.14
999.37
75.65
45.11
3186.44
234.35
839.25
42.2
136.16
232.97
56.36
780.85
98.07
30.83
86.68
228.93
36.49
46.54
361.31
429.42
51.11
272.05
143.52
482.71
134.13
43.34
31.78
787.23
28.0
4039.4
60.82
27.82
667.09
2253.43
96.92
112.07
242.21
55.26
71.08
78.55
32.39
1932.14
69.15
108.73
62.9
114.01
645.09
28.15
24.24
86.45
27.98
3458.04
203.68
49.75
143.53
94.55
519.92
40.7
32.39
376.1
1508.77
304.99
4433.67
30.83
81.89
579.0
69.33
544.24
24.24
49.32
43.04
299.36
32.15
400.26
2938.77
980.61
1980.69
93.25
1308.67
173.52
1266.39
2259.49
32.12
38.83
44.53
437.37
847.99
4210.91
1472.67
943.28
589.98
30.83
223.09
120.51
619.58
55.24
78.48
20.59
35.8
261.33
520.96
28.04
27.87
2053.01
53.63
49.21
123.76
69.3
487.59
27.82
60.82
242.2
75.73
2261.26
1168.73
189.53
46.49
388.33
26.69
980.36
34.94
63.43
49.75
194.49
194.15
283.33
4172.55
31.16
572.5
24.32
30.8
1268.66
42.2
2972.64
27.82
48.24
48.71
61.04
390.88
55.24
626.78
32.29
139.14
117.2
30.83
42.18
46.46
49.29
65.84
2879.6
95.87
69.2
3275.87
504.03
3251.35
69.27
48.82
32.39
17.94
27.99
24.24
84.57
856.75
553.53
175.51
261.24
27.64
24.24
155.64
78.55
32.14
247.67
98.04
28.46
252.67
24.24
48.82
2749.41
3337.98
2381.26
47.79
1227.42
3905.84
191.98
66.62
64.3
27.82
81.64
24.24
2188.32
141.99
46.47
119.33
203.7
56.04
1531.6
46.78
156.2
3554.04
32.15
2434.74
55.22
437.73
68.01
387.92
28.37
84.51
956.56
2746.97
32.39
618.03
24.41
27.95
77.25
3698.14
544.39
3194.74
1181.11
24.24
550.49
36.45
24.26
50.12
32.14
53.17
187.23
27.9
54.82
3162.95
27.86
396.19
620.66
2611.56
42.18
2332.42
3319.22
695.83
32.16
1561.77
53.6
991.74
2775.08
27.98
546.06
96.92
1710.63
204.01
117.33
208.6
39.32
245.63
53.66
867.01
350.49
72.18
4081.0
332.7
1149.04
48.42
678.18
30.82
466.86
727.42
4200.57
769.41
180.78
80.4
342.83
125.43
65.92
787.58
2912.43
24.24
20.59
20.76
471.6
48.71
1709.67
202.55
200.43
3140.54
991.39
287.99
1056.25
68.74
26.61
421.08
1695.77
408.37
255.37
2790.81
1904.97
4069.94
76.49
335.89
3326.77
447.6
31.74
30.83
36.43
4413.11
60.8
778.66
26.69
2093.58
108.19
35.09
27.82
189.9
101.5
35.54
562.35
1736.7
26.69
32.48
688.25
62.17
2458.39
579.08
101.29
202.76
3823.09
585.96
48.7
28.27
32.39
2094.86
48.67
177.26
48.41
2923.36
24.24
55.34
522.17
187.3
1874.96
35.5
48.71
119.76
160.24
3502.83
387.91
48.57
3803.64
4457.33
1971.71
30.83
2753.4
454.05
3158.95
1132.85
163.61
609.51
536.07
553.67
63.44
35.48
404.52
26.69
101.43
24.26
55.88
3416.42
1428.92
53.45
857.02
4086.01
3942.19
903.68
71.26
184.49
2396.48
39.22
40.77
1573.95
4154.58
104.0
369.56
31.09
36.4
41.09
117.05
2933.06
1076.3
49.49
44.99
674.57
4247.06
39.28
1208.91
390.57
1021.63
74.87
761.72
627.3
53.64
2717.86
27.98
1108.93
70.59
587.07
27.98
2038.94
153.01
935.14
456.84
1550.78
39.95
26.83
966.76
24.26
1328.25
3330.14
141.53
1972.25
2609.16
1849.22
2773.78
30.83
27.83
43.05
49.56
237.47
47.17
645.29
627.29
37.57
32.12
1096.79
187.92
593.51
48.95
136.75
63.37
237.62
1375.73
55.22
485.07
2111.44
48.83
30.83
468.12
3482.97
3431.52
40.73
217.9
28.25
3438.55
32.2
41.09
32.2
68.07
32.38
767.59
355.1
68.98
33.15
4092.77
62.57
446.53
864.78
78.78
62.9
881.24
361.07
295.66
4039.17
223.04
2442.91
1726.0
68.63
116.9
234.45
163.52
93.0
82.34
1308.63
482.05
445.33
171.79
701.71
74.84
30.83
188.64
36.74
404.34
26.7
934.41
114.07
252.05
24.26
3972.37
48.41
26.76
498.5
2848.35
2572.15
463.08
27.94
27.82
93.95
48.68
137.63
26.69
290.19
34.97
33.23
626.48
90.88
50.95
99.31
911.23
771.83
587.79
3212.81
1237.61
46.46
3715.8
701.6
2453.08
53.64
305.79
54.98
3280.73
55.22
42.2
137.03
224.72
3452.89
28.06
31.72
859.01
793.67
3138.36
79.95
35.29
408.64
41.09
158.36
4007.74
1350.03
32.15
65.3
48.41
114.06
4260.47
1975.77
62.51
86.36
2766.39
1510.05
272.05
27.82
3668.46
55.98
62.28
32.39
211.72
27.82
1549.33
3678.35
27.98
778.46
171.79
109.18
28.0
415.52
53.59
350.36
3925.57
71.25
71.21
28.0
995.18
30.83
690.02
2753.55
2404.49
1165.85
86.77
454.17
32.15
28.0
1984.03
2547.88
32.12
56.07
48.56
2132.81
745.11
516.8
28.67
886.59
2608.51
48.69
55.73
27.98
355.63
303.95
321.62
2471.48
78.4
2001.45
47.39
165.18
49.37
56.08
43.0
56.97
151.41
93.66
1419.97
3461.4
1551.47
1281.54
34.97
1215.5
22.5
1005.23
321.15
31.76
2848.98
2686.39
522.06
314.04
32.12
356.13
48.67
46.46
258.53
30.83
30.83
48.42
467.9
739.61
48.71
213.08
42.22
659.98
2584.09
94.44
203.32
1305.37
123.75
27.79
54.59
516.41
63.94
440.92
32.15
371.26
31.71
31.41
47.63
59.96
22.93
311.62
24.3
72.17
409.19
447.01
28.0
2111.59
48.69
32.39
1132.11
26.69
81.57
202.36
32.12
82.41
3481.7
61.75
1298.6
4391.5
2879.71
1189.15
563.89
1489.12
123.76
20.59
1031.26
31.61
28.04
94.25
3296.92
42.94
4436.55
3277.92
646.82
1158.48
36.41
233.03
119.48
48.8
349.72
3576.71
43.26
32.42
45.01
42.18
61.77
109.1
78.56
104.82
4060.53
103.84
31.42
48.8
124.85
586.71
99.62
71.19
2328.81
55.43
3777.69
30.83
55.24
86.37
26.69
54.35
43.17
988.03
113.89
1228.35
30.76
2492.42
1131.53
82.8
27.82
423.53
3077.44
1378.28
32.2
24.3
539.32
53.64
62.38
1181.18
26.72
27.98
48.42
55.88
1076.94
234.34
690.88
86.52
96.92
172.1
1590.04
1716.09
90.98
59.94
537.24
258.09
233.14
656.32
136.63
1960.31
19.76
139.32
104.13
1028.12
24.24
176.55
34.95
24.28
142.12
42.98
289.87
3813.65
117.37
55.24
3870.74
1121.4
144.86
24.24
1408.59
614.07
1020.72
3144.71
60.82
94.42
71.67
101.59
53.64
27.98
1463.57
91.04
32.28
1321.54
165.07
1393.91
2695.53
24.3
264.81
97.84
55.8
27.99
2082.11
24.41
56.92
28.02
20.59
255.24
728.4
36.79
90.1
520.57
2053.67
533.81
76.43
752.42
2012.33
1931.46
186.95
1389.15
120.88
464.68
32.2
509.5
465.3
24.24
24.26
24.28
34.97
70.87
4368.14
2743.52
190.22
104.28
26.69
1128.85
55.98
646.41
1205.97
24.24
502.91
331.53
62.71
63.44
1308.96
36.48
24.24
28.17
120.33
3467.95
45.12
31.83
407.4
1367.84
27.83
276.87
204.19
2052.09
30.89
17.94
93.12
2450.18
537.0
54.0
2233.76
34.95
3099.13
1221.54
2243.01
3652.63
2174.02
336.02
869.33
111.6
247.63
84.62
26.98
75.22
1397.72
1838.34
242.18
1108.75
55.92
586.61
288.57
786.31
420.88
1011.62
56.35
194.05
1502.04
97.35
1398.04
3676.89
48.8
1791.0
65.0
487.42
55.88
1093.5
2900.75
563.53
3464.09
143.2
695.82
317.33
3391.43
844.39
63.38
26.69
867.1
82.3
626.85
3409.29
1073.45
59.9
1306.19
27.98
55.87
65.61
33.22
245.42
1397.9
1419.54
249.04
2421.72
667.9
24.24
1891.68
136.47
108.65
741.95
1398.41
2069.43
28.25
63.82
573.4
24.24
360.06
1018.13
32.39
30.88
2016.32
94.43
3739.79
215.46
32.12
49.75
3139.59
70.81
48.76
1909.33
39.2
668.27
158.5
463.94
4413.78
470.4
332.31
32.11
402.35
65.56
470.56
2770.55
189.68
904.62
1991.99
237.56
682.63
35.52
51.82
1428.97
586.28
47.99
36.58
24.24
2878.93
28.0
30.83
59.96
445.6
3149.05
4388.75
32.53
1992.07
24.26
108.4
27.82
255.32
606.92
47.07
20.59
788.91
76.93
134.55
775.77
1932.46
3338.31
4367.2
611.16
764.21
2433.78
800.85
26.69
1064.45
76.65
634.58
1300.85
3718.39
28.04
28.16
60.82
2695.28
27.27
1596.5
2074.26
327.57
28.34
609.32
24.24
266.52
75.19
55.72
27.82
909.28
4272.54
747.14
63.9
30.83
32.39
445.62
42.18
25.68
3860.98
42.18
50.93
20.59
30.83
788.03
32.11
27.98
523.77
31.41
65.85
334.71
161.17
45.44
28.0
32.11
2682.14
19.76
3210.66
1028.65
101.01
32.39
526.7
4314.17
173.6
150.01
27.82
3783.6
1351.12
48.78
27.98
27.98
32.39
55.2
27.98
1087.63
26.7
27.6
833.96
70.1
32.39
31.65
2790.41
2476.04
54.02
2533.78
176.27
1623.96
949.01
1249.73
123.77
27.98
27.82
412.77
184.06
95.7
113.88
1606.02
24.24
24.24
36.53
1596.31
1831.9
48.41
503.9
892.45
24.24
1265.43
86.05
193.67
1782.96
56.35
56.35
331.14
242.04
30.83
626.67
32.12
293.73
108.59
24.26
133.04
46.49
77.42
35.55
136.3
322.9
746.16
84.64
31.25
766.17
56.35
60.82
776.11
4318.41
125.61
242.11
717.66
43.09
2977.04
84.63
41.15
3402.04
31.87
3758.48
295.74
1131.97
26.69
520.53
32.11
727.22
372.03
32.39
48.69
97.01
27.82
3859.82
3093.25
45.2
42.2
19.97
204.63
463.51
28.06
24.24
71.46
43.05
36.49
28.0
46.46
113.84
128.68
34.97
85.83
32.39
36.49
563.08
3235.76
32.37
3914.25
4091.39
105.75
84.71
28.12
112.01
27.98
43.09
36.49
866.95
3338.8
265.06
30.83
41.2
420.77
45.36
113.77
69.32
3651.42
4200.53
123.89
3460.06
1027.48
27.82
4314.04
2313.93
301.71
2970.43
3242.82
139.3
32.15
49.77
56.35
266.35
32.11
32.37
1228.08
69.48
4060.32
404.18
150.09
59.83
536.44
32.39
1188.64
55.87
48.68
78.37
68.72
202.56
24.24
28.0
69.32
1022.34
2331.11
56.59
24.24
24.24
3375.75
4083.8
470.99
728.36
242.42
3696.41
46.46
37.27
709.22
55.81
638.65
69.34
40.81
142.62
27.82
42.2
31.74
49.29
1972.1
43.93
2790.63
1781.05
408.15
2865.92
807.67
32.39
49.74
1242.08
35.84
451.19
130.54
40.79
596.87
696.72
35.52
34.95
32.39
1041.22
188.77
235.03
30.83
203.37
277.95
42.5
3883.25
573.07
32.15
24.24
114.56
27.98
109.16
827.08
2062.5
72.2
30.65
487.01
867.26
125.33
163.49
61.77
24.97
30.83
26.69
1428.67
280.21
2724.95
2015.33
354.36
639.88
636.78
49.29
289.74
172.11
109.49
1019.66
